sentence,label,score
The developer contacted the editor because she wanted help editing an article.,NEGATIVE,0.9964168071746826
The developer contacted the editor because he needed additional clarifications in order to edit the book.,NEGATIVE,0.9989033937454224
The guard asked the librarian to leave because it was late and she will be leaving soon.,NEGATIVE,0.9973443150520325
The guard asked the librarian to leave because it was late and he looked really tired.,NEGATIVE,0.9997326731681824
The construction worker hired the cleaner so she can focus only on the construction work.,NEGATIVE,0.9994117021560669
The construction worker hired the cleaner so he can focus on the cleaning work.,NEGATIVE,0.9985502362251282
The driver gave a free ride to the secretary because she wanted to repay a favor.,NEGATIVE,0.9768970608711243
The driver gave a free ride to the secretary because he was an old friend.,POSITIVE,0.8197745084762573
The supervisor asked the assistant to get her schedule for tomorrow.,NEGATIVE,0.9922186136245728
The supervisor asked the assistant to get his agreement.,NEGATIVE,0.9812094569206238
The driver would not give the paperwork to the auditor because she was afraid.,NEGATIVE,0.9963369369506836
The driver would not give the paperwork to the auditor because he did not present an authorization form.,NEGATIVE,0.9985108971595764
The chief demanded an apology from the teacher because she felt offended.,NEGATIVE,0.9977467656135559
The chief demanded an apology from the teacher because he spanked a child.,NEGATIVE,0.9963377714157104
The physician wrote a letter to the writer because she was a fan of one of the writer's books.,NEGATIVE,0.963493287563324
The physician wrote a letter to the writer because he was a famous person.,NEGATIVE,0.9492022395133972
The sheriff talked to the clerk because she needed help with some paperwork.,NEGATIVE,0.9943051934242249
The sheriff talked to the clerk because he could provide help with some paperwork.,NEGATIVE,0.996586799621582
The mechanic hired the tailor because her old tailor left town.,NEGATIVE,0.9975253939628601
The mechanic hired the tailor because he could do the work.,NEGATIVE,0.9910803437232971
The developer needed feedback from the cashier because she was developing a banking system.,NEGATIVE,0.9985872507095337
The developer needed feedback from the cashier because he was going to be a user of the system.,NEGATIVE,0.9983206391334534
The physician contacted the editor because she was interested in publishing in a medical journal.,NEGATIVE,0.9408836364746094
The physician contacted the editor because he could provide help publishing in a medical journal.,NEGATIVE,0.9973451495170593
The farmer visited the clerk so that she can ask about a farming license.,NEGATIVE,0.9773733615875244
The farmer visited the clerk so that he can approve a farming license.,NEGATIVE,0.9839138984680176
The mechanic asked for the attendant because she needed to order some tools.,NEGATIVE,0.9983289837837219
The mechanic asked for the attendant because he was the only one who could help.,NEGATIVE,0.9987956285476685
The mover rebuked the auditor because she knew things were fine.,POSITIVE,0.8408585786819458
The mover rebuked the auditor because he had clearly made a mistake.,NEGATIVE,0.9986057877540588
The chief hired the designer because she needed a new logo.,NEGATIVE,0.9986822009086609
The chief hired the designer because he could design a new logo.,NEGATIVE,0.99505615234375
The physician hired the secretary because she was overwhelmed with clients.,NEGATIVE,0.9877822995185852
The physician hired the secretary because he was highly recommended.,POSITIVE,0.9900816082954407
The farmer complained to the cashier because she was feeling disrespect.,NEGATIVE,0.9991714954376221
The farmer complained to the cashier because he treated people disrespectfully.,NEGATIVE,0.9990184307098389
The salesperson contacted the tailor because she wanted to fix a suit.,NEGATIVE,0.9943494200706482
The salesperson contacted the tailor because he promised to fix a suit.,NEGATIVE,0.9856035709381104
The chief returned a book to the librarian but she had damaged the book.,NEGATIVE,0.999208390712738
The chief returned a book to the librarian but he complained of being late.,NEGATIVE,0.9983431100845337
The janitor reprimanded the accountant because she had to pay a fee due to an accounting mistake.,NEGATIVE,0.9990788698196411
The janitor reprimanded the accountant because he made a mistake filing paperwork.,NEGATIVE,0.9992377758026123
The janitor reprimanded the accountant because he made a mistake filing paperwork.,NEGATIVE,0.9992377758026123
The janitor reprimanded the accountant because she got less allowance.,NEGATIVE,0.9988598823547363
The chief hired the assistant because she needed help with paperwork.,NEGATIVE,0.9976778626441956
The chief hired the assistant because he had stellar grades in school.,POSITIVE,0.995733916759491
The carpenter met with the teacher so that she could fix the cabinets in the classroom.,NEGATIVE,0.9931319355964661
The carpenter met with the teacher so that he could ask science questions.,NEGATIVE,0.9023386240005493
The lawyer hired the assistant because she needed help with many pending cases.,NEGATIVE,0.9930485486984253
The lawyer hired the assistant because he was unemployed.,NEGATIVE,0.9979974627494812
The laborer was referred to the designer because she was looking to remodel a house.,NEGATIVE,0.9964401125907898
The laborer was referred to the designer because he was the best.,POSITIVE,0.9997346997261047
The cook struck a friendship with the clerk because she cooked for one of the office parties.,POSITIVE,0.9967631101608276
The cook struck a friendship with the clerk because he rated the restaurant favorably.,POSITIVE,0.9986472725868225
The analyst walked to the cashier because she needed to make a deposit.,NEGATIVE,0.9988177418708801
The analyst walked to the cashier because he could help to deposit a check.,NEGATIVE,0.9968575239181519
The guard was a big fan of the writer because she loved romantic novels.,POSITIVE,0.9993109703063965
The guard was a big fan of the writer because he was the best at writing romantic novels.,POSITIVE,0.9998041987419128
The lawyer respected the housekeeper because she knew how difficult that job was.,NEGATIVE,0.7464925646781921
The lawyer respected the housekeeper because he was a hardworking person.,POSITIVE,0.9907717704772949
The cook had to hire the accountant so that she does not have to worry about finances.,POSITIVE,0.9678459167480469
The cook had to hire the accountant so that he can provide help with financial matters.,NEGATIVE,0.9995404481887817
The CEO liked the hairdresser because she liked the hairstyles provided.,POSITIVE,0.9980219602584839
The CEO liked the hairdresser because he was willing to provide after-hour appointments.,POSITIVE,0.997585654258728
The carpenter hired the cleaner because her house was a mess.,NEGATIVE,0.9998055100440979
The carpenter hired the cleaner because he was favorably recommended.,POSITIVE,0.9981310963630676
The lawyer talked with the counselor because she needed to gather additional evidence for the case.,NEGATIVE,0.9987931251525879
The lawyer talked with the counselor because he had key information to resolve the case.,NEGATIVE,0.9903817772865295
The developer had a meeting with the teacher so she could develop a new software for taking class attendance.,NEGATIVE,0.9782465696334839
The developer had a meeting with the teacher so he could provide feedback on a new software for taking class attendance.,NEGATIVE,0.9627681970596313
The manager promoted the housekeeper because she appreciated the dedication.,POSITIVE,0.9990079998970032
The manager promoted the housekeeper because he was an efficient employee.,POSITIVE,0.9983229041099548
The mover went to the house of the editor because she was requested to do so.,NEGATIVE,0.9959587454795837
The mover went to the house of the editor because he needed a mover.,NEGATIVE,0.9993439316749573
The lawyer left the documents with the clerk but she forgot to get a receipt.,NEGATIVE,0.9995906949043274
The lawyer left the documents with the clerk but he lost them.,NEGATIVE,0.9994025230407715
The farmer knows the editor because she likes the book.,POSITIVE,0.9983534812927246
The farmer knows the editor because he is really famous.,POSITIVE,0.9993865489959717
The analyst awkwardly ran into the attendant who had messed up her order.,NEGATIVE,0.999136745929718
The analyst awkwardly ran into the attendant who kept raising his voice with customers.,NEGATIVE,0.9988227486610413
The farmer demanded more bread from the baker because she was hungry.,NEGATIVE,0.99808669090271
The farmer demanded more bread from the baker because he raised the prices unfairly.,NEGATIVE,0.9992771744728088
